InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,TotalPurchaseValue,ProductCategory,Country
INV002944,CUST0242,2024-04-13 03:26:00,6,251.86,1511.16,Clothing,United Kingdom
INV002236,CUST0195,2024-04-13 09:32:00,6,52.62,315.72,Electronics,United Kingdom
INV000020,CUST0175,2024-04-13 21:39:00,4,52.77,211.08,Clothing,France
INV000548,CUST0133,2024-04-15 08:01:00,1,69.58,69.58,Clothing,United Kingdom
INV000229,CUST0161,2024-04-15 10:20:00,6,89.7,538.2,Home & Kitchen,United Kingdom
INV000577,CUST0072,2024-04-15 17:12:00,1,32.47,32.47,Beauty,United Kingdom
INV002098,CUST0141,2024-04-15 17:58:00,14,238.97,3345.58,Clothing,Germany
INV001107,CUST0143,2024-04-15 18:03:00,6,38.19,229.14,Electronics,United Kingdom
INV002703,CUST0106,2024-04-16 11:15:00,2,53.49,106.98,Home & Kitchen,United Kingdom
INV001577,CUST0241,2024-04-16 15:31:00,6,355.36,2132.16,Home & Kitchen,United Kingdom
INV001817,CUST0211,2024-04-16 18:02:00,1,62.13,62.13,Clothing,Spain
INV000892,CUST0084,2024-04-16 18:22:00,1,36.79,36.79,Beauty,United Kingdom
INV001101,CUST0001,2024-04-17 12:15:00,6,97.11,582.66,Sports,United Kingdom
INV001399,CUST0113,2024-04-17 18:35:00,6,107.72,646.32,Sports,United Kingdom
INV001805,CUST0233,2024-04-17 23:46:00,3,93.64,280.92,Clothing,United Kingdom
INV002095,CUST0012,2024-04-18 00:58:00,7,160.41,1122.87,Electronics,United Kingdom
INV000311,CUST0147,2024-04-18 01:11:00,1,52.22,52.22,Electronics,France
INV002881,CUST0083,2024-04-18 07:33:00,4,37.87,151.48,Electronics,France
INV001049,CUST0023,2024-04-18 09:11:00,2,40.24,80.48,Home & Kitchen,Germany
INV000406,CUST0126,2024-04-18 13:08:00,6,101.59,609.54,Clothing,United Kingdom
INV000468,CUST0102,2024-04-18 15:56:00,3,96.71,290.13,Clothing,Germany
INV000579,CUST0154,2024-04-18 17:28:00,2,65.8,131.6,Clothing,United Kingdom
INV001416,CUST0239,2024-04-18 19:34:00,5,77.07,385.35,Clothing,United Kingdom
INV001171,CUST0001,2024-04-19 14:57:00,2,103.11,206.22,Clothing,United Kingdom
INV001915,CUST0197,2024-04-19 18:07:00,3,171.24,513.72,Beauty,United Kingdom
INV002987,CUST0129,2024-04-19 19:26:00,1,36.72,36.72,Clothing,United Kingdom
INV002961,CUST0183,2024-04-20 03:56:00,7,284.48,1991.36,Clothing,Spain
INV000604,CUST0075,2024-04-20 13:52:00,4,57.31,229.24,Sports,United Kingdom
INV000749,CUST0038,2024-04-20 14:29:00,1,52.48,52.48,Clothing,United Kingdom
INV001217,CUST0110,2024-04-20 17:50:00,2,45.22,90.44,Electronics,France
INV000759,CUST0039,2024-04-20 20:42:00,3,125.78,377.34,Clothing,United Kingdom
INV002296,CUST0206,2024-04-21 11:04:00,2,44.45,88.9,Beauty,Germany
INV002532,CUST0056,2024-04-21 14:09:00,4,258.61,1034.44,Clothing,United Kingdom
INV002718,CUST0237,2024-04-21 14:21:00,1,50.62,50.62,Electronics,Netherlands
INV002781,CUST0239,2024-04-21 21:10:00,1,65.35,65.35,Clothing,United Kingdom
INV000903,CUST0247,2024-04-21 22:44:00,6,61.43,368.58,Clothing,United Kingdom
INV001657,CUST0241,2024-04-21 23:11:00,8,208.74,1669.92,Clothing,France
INV000953,CUST0039,2024-04-22 01:35:00,5,160.2,801.0,Beauty,Spain
INV001736,CUST0040,2024-04-22 10:30:00,3,69.19,207.57,Beauty,Germany
INV001557,CUST0126,2024-04-22 13:18:00,2,50.21,100.42,Home & Kitchen,United Kingdom
INV002840,CUST0079,2024-04-22 14:45:00,4,40.57,162.28,Beauty,United Kingdom
INV000943,CUST0154,2024-04-23 06:58:00,1,88.7,88.7,Beauty,United Kingdom
INV001578,CUST0221,2024-04-23 10:06:00,7,119.69,837.83,Electronics,Germany
INV000770,CUST0212,2024-04-23 12:02:00,5,156.87,784.35,Home & Kitchen,United Kingdom
INV000475,CUST0092,2024-04-23 19:39:00,3,102.76,308.28,Electronics,Spain
INV000499,CUST0157,2024-04-23 23:43:00,7,112.91,790.37,Home & Kitchen,France
INV001699,CUST0067,2024-04-24 00:12:00,1,29.97,29.97,Clothing,United Kingdom
INV001587,CUST0121,2024-04-24 04:15:00,4,121.49,485.96,Electronics,United Kingdom
INV001048,CUST0200,2024-04-24 06:54:00,4,94.28,377.12,Home & Kitchen,United Kingdom
INV002623,CUST0042,2024-04-24 12:33:00,1,73.99,73.99,Home & Kitchen,United Kingdom
INV000104,CUST0055,2024-04-24 21:28:00,4,90.22,360.88,Sports,United Kingdom
INV001880,CUST0209,2024-04-25 01:01:00,1,53.65,53.65,Beauty,Spain
INV000356,CUST0074,2024-04-25 03:45:00,3,123.67,371.01,Beauty,France
INV001589,CUST0158,2024-04-25 06:31:00,5,128.4,642.0,Electronics,Germany
INV000814,CUST0075,2024-04-25 15:23:00,6,199.53,1197.18,Clothing,United Kingdom
INV000388,CUST0070,2024-04-26 02:10:00,13,190.03,2470.39,Beauty,France
INV001783,CUST0170,2024-04-26 11:46:00,3,50.19,150.57,Clothing,United Kingdom
INV000371,CUST0005,2024-04-26 15:33:00,1,30.75,30.75,Home & Kitchen,United Kingdom
INV000935,CUST0030,2024-04-26 15:52:00,3,46.35,139.05,Sports,Netherlands
INV001513,CUST0215,2024-04-26 22:47:00,6,122.75,736.5,Clothing,United Kingdom
INV000016,CUST0174,2024-04-27 09:33:00,1,44.74,44.74,Home & Kitchen,Spain
INV002031,CUST0205,2024-04-27 16:08:00,3,59.96,179.88,Sports,Germany
INV000978,CUST0198,2024-04-27 22:09:00,7,218.03,1526.21,Electronics,Germany
INV002482,CUST0047,2024-04-28 03:37:00,2,86.58,173.16,Sports,Germany
INV002474,CUST0123,2024-04-28 05:05:00,2,52.18,104.36,Home & Kitchen,Spain
INV001945,CUST0174,2024-04-28 11:04:00,2,51.76,103.52,Home & Kitchen,United Kingdom
INV002166,CUST0079,2024-04-28 12:32:00,3,109.92,329.76,Electronics,United Kingdom
INV000476,CUST0164,2024-04-28 17:32:00,1,77.55,77.55,Home & Kitchen,United Kingdom
INV001110,CUST0201,2024-04-29 07:38:00,3,65.06,195.18,Electronics,United Kingdom
INV001759,CUST0059,2024-04-29 12:37:00,3,49.0,147.0,Clothing,United Kingdom
INV002240,CUST0202,2024-04-29 14:25:00,1,59.77,59.77,Home & Kitchen,France
INV002315,CUST0178,2024-04-29 19:42:00,6,84.36,506.16,Electronics,Germany
INV001813,CUST0109,2024-04-29 20:32:00,1,42.01,42.01,Home & Kitchen,United Kingdom
INV002632,CUST0188,2024-04-29 22:18:00,3,96.66,289.98,Electronics,Netherlands
INV002552,CUST0119,2024-04-29 22:41:00,7,101.06,707.42,Beauty,United Kingdom
INV000807,CUST0021,2024-04-29 23:25:00,4,45.28,181.12,Home & Kitchen,United Kingdom
INV002407,CUST0233,2024-04-30 02:08:00,3,74.16,222.48,Clothing,United Kingdom
INV002196,CUST0002,2024-04-30 04:42:00,6,169.26,1015.56,Clothing,Spain
INV000240,CUST0243,2024-04-30 09:39:00,7,183.21,1282.47,Electronics,France
INV001874,CUST0026,2024-04-30 21:22:00,5,147.63,738.15,Beauty,Germany
INV000752,CUST0015,2024-04-30 21:52:00,1,45.48,45.48,Home & Kitchen,Germany
INV002256,CUST0212,2024-05-01 00:22:00,10,137.82,1378.2,Home & Kitchen,Germany
INV001816,CUST0070,2024-05-01 06:00:00,8,188.82,1510.56,Home & Kitchen,Netherlands
INV002024,CUST0160,2024-05-01 20:18:00,5,149.73,748.65,Clothing,United Kingdom
INV000381,CUST0244,2024-05-01 20:22:00,4,41.66,166.64,Beauty,Germany
INV002903,CUST0221,2024-05-01 21:49:00,3,135.24,405.72,Sports,United Kingdom
INV001494,CUST0016,2024-05-02 14:37:00,1,42.09,42.09,Beauty,France
INV000340,CUST0042,2024-05-03 03:29:00,2,45.86,91.72,Sports,United Kingdom
INV001884,CUST0039,2024-05-03 12:28:00,5,150.17,750.85,Clothing,Germany
INV002830,CUST0134,2024-05-03 20:58:00,1,66.48,66.48,Sports,France
INV000912,CUST0178,2024-05-04 15:07:00,3,86.79,260.37,Home & Kitchen,United Kingdom
INV001185,CUST0173,2024-05-04 17:08:00,4,68.81,275.24,Clothing,Germany
INV001235,CUST0187,2024-05-04 18:30:00,9,79.53,715.77,Electronics,Germany
INV002769,CUST0055,2024-05-05 12:36:00,3,86.13,258.39,Clothing,United Kingdom
INV001768,CUST0170,2024-05-05 18:01:00,4,73.2,292.8,Home & Kitchen,United Kingdom
INV000974,CUST0104,2024-05-06 03:59:00,1,50.28,50.28,Electronics,Germany
INV002672,CUST0246,2024-05-06 05:44:00,7,147.66,1033.62,Home & Kitchen,United Kingdom
INV000896,CUST0073,2024-05-06 05:58:00,1,70.39,70.39,Clothing,United Kingdom
INV000790,CUST0169,2024-05-06 08:40:00,2,42.45,84.9,Electronics,United Kingdom
INV001929,CUST0012,2024-05-06 09:22:00,12,36.32,435.84,Clothing,Spain
INV000529,CUST0217,2024-05-06 12:25:00,2,58.79,117.58,Clothing,Germany
INV000884,CUST0005,2024-05-06 20:35:00,1,49.98,49.98,Clothing,United Kingdom
INV000411,CUST0061,2024-05-06 21:39:00,3,82.31,246.93,Home & Kitchen,United Kingdom
INV002811,CUST0010,2024-05-07 04:37:00,7,73.49,514.43,Beauty,United Kingdom
INV002989,CUST0060,2024-05-07 05:57:00,1,82.2,82.2,Sports,United Kingdom
INV001027,CUST0047,2024-05-07 09:49:00,2,73.51,147.02,Home & Kitchen,Spain
INV002148,CUST0004,2024-05-07 16:32:00,6,65.71,394.26,Clothing,United Kingdom
INV000256,CUST0058,2024-05-07 18:53:00,1,47.9,47.9,Clothing,United Kingdom
INV002544,CUST0129,2024-05-08 11:28:00,1,57.6,57.6,Home & Kitchen,United Kingdom
INV001063,CUST0104,2024-05-08 15:09:00,3,53.15,159.45,Electronics,Netherlands
INV000073,CUST0190,2024-05-08 18:10:00,1,44.75,44.75,Sports,United Kingdom
INV002339,CUST0005,2024-05-08 19:02:00,1,47.92,47.92,Electronics,United Kingdom
INV000289,CUST0183,2024-05-08 22:40:00,8,263.17,2105.36,Clothing,United Kingdom
INV000180,CUST0039,2024-05-09 05:19:00,4,208.34,833.36,Clothing,United Kingdom
INV001991,CUST0064,2024-05-09 09:34:00,4,76.61,306.44,Sports,Germany
INV002375,CUST0090,2024-05-10 20:30:00,1,108.6,108.6,Electronics,Germany
INV002613,CUST0077,2024-05-11 00:45:00,10,81.15,811.5,Home & Kitchen,Netherlands
INV002183,CUST0143,2024-05-11 01:18:00,5,54.3,271.5,Sports,United Kingdom
INV001932,CUST0236,2024-05-11 05:38:00,4,90.69,362.76,Electronics,United Kingdom
INV000093,CUST0108,2024-05-11 20:45:00,7,91.64,641.48,Clothing,United Kingdom
INV001845,CUST0118,2024-05-12 05:40:00,2,67.07,134.14,Clothing,Spain
INV002310,CUST0039,2024-05-12 09:15:00,3,113.34,340.02,Home & Kitchen,United Kingdom
INV002943,CUST0218,2024-05-12 10:59:00,6,81.18,487.08,Clothing,Netherlands
INV001213,CUST0032,2024-05-12 13:15:00,3,40.72,122.16,Beauty,United Kingdom
INV001819,CUST0199,2024-05-12 15:13:00,3,128.07,384.21,Beauty,Germany
INV001467,CUST0062,2024-05-12 17:53:00,2,57.68,115.36,Sports,United Kingdom
INV001279,CUST0188,2024-05-12 18:13:00,2,41.62,83.24,Clothing,United Kingdom
INV002077,CUST0203,2024-05-13 12:54:00,2,51.07,102.14,Home & Kitchen,France
INV002070,CUST0092,2024-05-13 23:20:00,1,134.84,134.84,Clothing,United Kingdom
INV000895,CUST0101,2024-05-14 05:06:00,3,14.89,44.67,Electronics,United Kingdom
INV002309,CUST0185,2024-05-14 05:49:00,2,85.5,171.0,Electronics,United Kingdom
INV000248,CUST0154,2024-05-14 12:16:00,3,34.96,104.88,Home & Kitchen,United Kingdom
INV001747,CUST0040,2024-05-14 13:19:00,3,59.09,177.27,Sports,United Kingdom
INV002366,CUST0001,2024-05-14 17:15:00,4,53.68,214.72,Clothing,Germany
INV001661,CUST0006,2024-05-14 18:38:00,1,33.38,33.38,Sports,Germany
INV000918,CUST0162,2024-05-16 03:01:00,2,89.79,179.58,Sports,France
INV002788,CUST0158,2024-05-16 03:05:00,9,175.6,1580.4,Beauty,France
INV000522,CUST0224,2024-05-16 15:35:00,1,94.76,94.76,Beauty,Germany
INV002421,CUST0250,2024-05-16 16:45:00,8,150.25,1202.0,Beauty,United Kingdom
INV001053,CUST0107,2024-05-16 21:41:00,3,83.59,250.77,Home & Kitchen,United Kingdom
INV000242,CUST0035,2024-05-17 06:12:00,10,213.33,2133.3,Home & Kitchen,United Kingdom
INV000190,CUST0100,2024-05-17 09:17:00,1,19.65,19.65,Electronics,United Kingdom
INV001478,CUST0208,2024-05-17 17:21:00,4,123.36,493.44,Clothing,Germany
INV002538,CUST0036,2024-05-17 20:03:00,4,168.51,674.04,Electronics,United Kingdom
INV000312,CUST0076,2024-05-19 01:47:00,2,164.99,329.98,Sports,United Kingdom
INV000675,CUST0061,2024-05-19 09:23:00,2,38.29,76.58,Electronics,Germany
INV001855,CUST0029,2024-05-19 16:02:00,3,87.21,261.63,Electronics,United Kingdom
INV001502,CUST0135,2024-05-19 16:23:00,12,185.52,2226.24,Home & Kitchen,United Kingdom
INV002595,CUST0108,2024-05-20 04:13:00,3,95.69,287.07,Home & Kitchen,United Kingdom
INV001542,CUST0039,2024-05-20 07:47:00,4,168.29,673.16,Sports,United Kingdom
INV000569,CUST0190,2024-05-20 13:24:00,1,48.95,48.95,Electronics,United Kingdom
INV000527,CUST0026,2024-05-20 17:22:00,5,166.62,833.1,Beauty,France
INV002967,CUST0112,2024-05-20 19:36:00,2,47.77,95.54,Beauty,United Kingdom
INV001895,CUST0084,2024-05-21 00:27:00,1,41.71,41.71,Clothing,Netherlands
INV001356,CUST0076,2024-05-21 08:22:00,4,103.45,413.8,Beauty,France
INV002887,CUST0190,2024-05-21 09:41:00,1,44.9,44.9,Beauty,Germany
INV002009,CUST0041,2024-05-21 10:09:00,1,50.99,50.99,Clothing,United Kingdom
INV001168,CUST0104,2024-05-21 16:53:00,2,56.86,113.72,Electronics,France
INV002467,CUST0043,2024-05-21 23:14:00,1,53.48,53.48,Electronics,United Kingdom
INV000588,CUST0193,2024-05-22 02:07:00,9,296.4,2667.6,Sports,United Kingdom
INV001847,CUST0022,2024-05-22 03:43:00,2,26.09,52.18,Clothing,Germany
INV001447,CUST0108,2024-05-22 09:48:00,5,129.92,649.6,Clothing,France
INV000224,CUST0171,2024-05-22 15:52:00,8,142.05,1136.4,Clothing,France
INV001303,CUST0244,2024-05-22 16:14:00,2,50.49,100.98,Home & Kitchen,France
INV002899,CUST0101,2024-05-23 05:10:00,2,52.78,105.56,Home & Kitchen,United Kingdom
INV002960,CUST0052,2024-05-23 07:57:00,4,118.73,474.92,Clothing,United Kingdom
INV001616,CUST0121,2024-05-23 09:37:00,4,125.54,502.16,Electronics,Germany
INV002136,CUST0097,2024-05-23 10:44:00,1,99.35,99.35,Sports,United Kingdom
INV002526,CUST0074,2024-05-23 15:25:00,6,165.51,993.06,Sports,United Kingdom
INV002972,CUST0221,2024-05-24 06:26:00,3,144.79,434.37,Home & Kitchen,United Kingdom
INV001167,CUST0189,2024-05-24 14:45:00,3,68.12,204.36,Beauty,United Kingdom
INV001776,CUST0235,2024-05-24 17:03:00,1,41.99,41.99,Beauty,United Kingdom
INV000836,CUST0004,2024-05-24 18:25:00,1,85.58,85.58,Home & Kitchen,United Kingdom
INV000262,CUST0120,2024-05-24 21:41:00,2,89.77,179.54,Electronics,United Kingdom
INV001563,CUST0158,2024-05-25 09:52:00,5,82.55,412.75,Beauty,United Kingdom
INV001113,CUST0202,2024-05-25 15:40:00,2,42.76,85.52,Beauty,France
INV002628,CUST0241,2024-05-25 19:40:00,7,260.45,1823.15,Clothing,Spain
INV000321,CUST0250,2024-05-25 21:01:00,3,124.43,373.29,Clothing,United Kingdom
INV000524,CUST0177,2024-05-25 23:12:00,4,97.47,389.88,Clothing,France
INV002051,CUST0049,2024-05-26 13:53:00,1,80.6,80.6,Clothing,United Kingdom
INV000641,CUST0069,2024-05-26 16:48:00,1,61.97,61.97,Sports,United Kingdom
INV000765,CUST0126,2024-05-27 02:02:00,2,96.97,193.94,Sports,Germany
INV000464,CUST0074,2024-05-27 06:31:00,3,151.46,454.38,Beauty,Germany
INV001730,CUST0205,2024-05-28 00:11:00,4,91.11,364.44,Beauty,United Kingdom
INV001126,CUST0130,2024-05-28 00:15:00,2,84.55,169.1,Clothing,Germany
INV001569,CUST0096,2024-05-28 00:19:00,4,83.42,333.68,Beauty,United Kingdom
INV000270,CUST0201,2024-05-28 00:39:00,1,120.65,120.65,Clothing,France
INV001771,CUST0155,2024-05-28 00:57:00,4,292.15,1168.6,Home & Kitchen,United Kingdom
INV002568,CUST0072,2024-05-28 03:17:00,1,39.73,39.73,Beauty,United Kingdom
INV001225,CUST0178,2024-05-28 17:30:00,1,59.0,59.0,Beauty,United Kingdom
INV001843,CUST0145,2024-05-28 18:09:00,1,80.06,80.06,Beauty,United Kingdom
INV000987,CUST0015,2024-05-28 23:16:00,2,35.56,71.12,Electronics,United Kingdom
INV001902,CUST0236,2024-05-29 00:02:00,3,185.48,556.44,Clothing,United Kingdom
INV002451,CUST0194,2024-05-29 01:53:00,4,49.68,198.72,Clothing,France
INV002876,CUST0159,2024-05-29 05:47:00,1,30.37,30.37,Sports,Germany
INV001870,CUST0179,2024-05-29 07:58:00,9,274.73,2472.57,Beauty,United Kingdom
INV001380,CUST0190,2024-05-29 17:55:00,2,49.91,99.82,Beauty,Germany
INV000496,CUST0205,2024-05-29 21:21:00,3,69.89,209.67,Clothing,Spain
INV002821,CUST0110,2024-05-30 04:06:00,2,58.29,116.58,Beauty,Spain
INV002302,CUST0216,2024-05-30 04:41:00,1,54.99,54.99,Home & Kitchen,United Kingdom
INV000335,CUST0144,2024-05-30 16:03:00,2,64.12,128.24,Electronics,United Kingdom
INV002831,CUST0025,2024-05-30 20:38:00,1,47.48,47.48,Beauty,United Kingdom
INV000930,CUST0011,2024-05-30 22:01:00,1,31.14,31.14,Clothing,United Kingdom
INV001028,CUST0068,2024-05-30 23:22:00,6,127.29,763.74,Clothing,Germany
INV000503,CUST0134,2024-05-31 10:06:00,2,65.79,131.58,Clothing,Germany
INV000786,CUST0113,2024-05-31 15:17:00,7,311.5,2180.5,Beauty,United Kingdom
INV002304,CUST0126,2024-05-31 17:45:00,2,93.63,187.26,Home & Kitchen,United Kingdom
INV000221,CUST0161,2024-05-31 23:45:00,2,63.01,126.02,Beauty,United Kingdom
INV002143,CUST0186,2024-06-01 02:49:00,3,168.5,505.5,Beauty,United Kingdom
INV001594,CUST0065,2024-06-01 04:39:00,1,69.52,69.52,Beauty,United Kingdom
INV001386,CUST0107,2024-06-01 20:32:00,4,76.55,306.2,Home & Kitchen,Spain
INV001609,CUST0193,2024-06-01 22:07:00,8,149.88,1199.04,Electronics,France
INV000031,CUST0161,2024-06-02 05:14:00,1,19.09,19.09,Electronics,United Kingdom
INV002455,CUST0221,2024-06-02 09:43:00,9,110.38,993.42,Beauty,United Kingdom
INV001127,CUST0135,2024-06-02 12:53:00,12,277.32,3327.84,Clothing,Germany
INV000812,CUST0004,2024-06-02 13:22:00,4,98.2,392.8,Clothing,United Kingdom
INV001042,CUST0148,2024-06-02 13:49:00,4,53.41,213.64,Clothing,United Kingdom
INV002374,CUST0105,2024-06-02 15:10:00,9,254.35,2289.15,Beauty,Spain
INV001445,CUST0242,2024-06-02 15:37:00,8,214.09,1712.72,Beauty,United Kingdom
INV001477,CUST0118,2024-06-02 16:02:00,2,24.19,48.38,Beauty,Germany
INV002390,CUST0245,2024-06-02 22:33:00,1,14.82,14.82,Clothing,United Kingdom
INV002910,CUST0063,2024-06-03 02:29:00,3,97.32,291.96,Clothing,Spain
INV000680,CUST0005,2024-06-03 03:47:00,2,66.06,132.12,Home & Kitchen,France
INV001226,CUST0135,2024-06-03 07:58:00,8,361.81,2894.48,Beauty,Netherlands
INV000440,CUST0203,2024-06-03 10:59:00,2,52.88,105.76,Electronics,United Kingdom
INV000779,CUST0228,2024-06-04 00:01:00,3,57.38,172.14,Electronics,United Kingdom
INV002953,CUST0209,2024-06-04 04:27:00,2,64.7,129.4,Electronics,United Kingdom
INV002506,CUST0239,2024-06-04 12:35:00,4,64.39,257.56,Sports,United Kingdom
INV000595,CUST0145,2024-06-04 18:34:00,3,81.53,244.59,Electronics,United Kingdom
INV001036,CUST0164,2024-06-04 18:44:00,3,88.94,266.82,Beauty,United Kingdom
INV002335,CUST0008,2024-06-05 00:13:00,14,217.23,3041.22,Clothing,Germany
INV000798,CUST0184,2024-06-05 00:28:00,8,120.2,961.6,Electronics,Germany
INV002605,CUST0163,2024-06-05 03:43:00,3,74.31,222.93,Electronics,United Kingdom
INV001852,CUST0014,2024-06-05 06:58:00,3,42.81,128.43,Clothing,United Kingdom
INV000685,CUST0022,2024-06-05 07:20:00,1,53.68,53.68,Electronics,United Kingdom
INV000618,CUST0191,2024-06-05 08:48:00,1,58.75,58.75,Clothing,United Kingdom
INV002701,CUST0055,2024-06-05 15:12:00,2,58.22,116.44,Sports,United Kingdom
INV001158,CUST0081,2024-06-05 15:21:00,3,112.19,336.57,Clothing,United Kingdom
INV001044,CUST0074,2024-06-05 15:33:00,3,124.72,374.16,Clothing,Germany
INV000437,CUST0080,2024-06-05 16:16:00,1,45.96,45.96,Electronics,Netherlands
INV001913,CUST0147,2024-06-06 18:56:00,6,104.71,628.26,Electronics,France
INV001907,CUST0047,2024-06-06 19:54:00,1,88.32,88.32,Home & Kitchen,United Kingdom
INV000099,CUST0224,2024-06-07 05:16:00,1,62.41,62.41,Clothing,United Kingdom
INV002441,CUST0206,2024-06-07 09:33:00,1,58.26,58.26,Home & Kitchen,United Kingdom
INV002469,CUST0087,2024-06-07 19:49:00,4,127.03,508.12,Electronics,United Kingdom
INV000377,CUST0240,2024-06-08 03:41:00,1,62.0,62.0,Electronics,United Kingdom
INV002798,CUST0014,2024-06-08 13:21:00,1,78.98,78.98,Sports,Germany
INV001371,CUST0249,2024-06-08 21:47:00,8,279.2,2233.6,Clothing,France
INV000502,CUST0035,2024-06-08 23:09:00,8,159.53,1276.24,Clothing,Germany
INV000517,CUST0248,2024-06-08 23:15:00,7,286.09,2002.63,Home & Kitchen,Spain
INV001744,CUST0056,2024-06-08 23:59:00,10,301.0,3010.0,Clothing,United Kingdom
INV001508,CUST0115,2024-06-09 02:45:00,3,55.86,167.58,Beauty,United Kingdom
INV001883,CUST0233,2024-06-09 05:13:00,1,62.56,62.56,Clothing,France
INV001073,CUST0037,2024-06-09 12:28:00,2,81.19,162.38,Home & Kitchen,United Kingdom
INV002530,CUST0071,2024-06-09 13:19:00,3,125.6,376.8,Home & Kitchen,United Kingdom
INV000436,CUST0149,2024-06-09 22:13:00,2,20.24,40.48,Clothing,France
INV001863,CUST0029,2024-06-10 13:30:00,3,108.52,325.56,Home & Kitchen,United Kingdom
INV000323,CUST0144,2024-06-11 02:19:00,1,53.29,53.29,Home & Kitchen,Spain
INV001457,CUST0187,2024-06-11 10:41:00,2,65.37,130.74,Beauty,United Kingdom
INV002436,CUST0218,2024-06-11 18:15:00,13,86.09,1119.17,Clothing,Netherlands
INV001899,CUST0195,2024-06-11 19:25:00,2,40.18,80.36,Clothing,United Kingdom
INV000774,CUST0067,2024-06-11 20:44:00,1,46.11,46.11,Beauty,United Kingdom
INV002434,CUST0172,2024-06-11 21:13:00,1,20.97,20.97,Clothing,Netherlands
INV001651,CUST0074,2024-06-12 11:21:00,4,65.97,263.88,Home & Kitchen,Netherlands
INV000885,CUST0151,2024-06-12 17:20:00,6,166.07,996.42,Clothing,United Kingdom
INV001469,CUST0216,2024-06-12 18:13:00,1,44.35,44.35,Home & Kitchen,United Kingdom
INV000274,CUST0177,2024-06-12 21:25:00,5,71.92,359.6,Clothing,Netherlands
INV000072,CUST0063,2024-06-12 23:20:00,3,99.21,297.63,Sports,United Kingdom
INV001887,CUST0029,2024-06-13 03:07:00,4,21.7,86.8,Clothing,United Kingdom
INV002485,CUST0143,2024-06-13 03:23:00,4,50.7,202.8,Home & Kitchen,United Kingdom
INV001218,CUST0162,2024-06-13 15:16:00,3,49.27,147.81,Beauty,United Kingdom
INV002086,CUST0003,2024-06-13 15:51:00,6,102.94,617.64,Clothing,Netherlands
INV001384,CUST0130,2024-06-13 17:00:00,4,61.66,246.64,Home & Kitchen,United Kingdom
INV001211,CUST0103,2024-06-13 18:03:00,4,65.03,260.12,Sports,United Kingdom
INV002442,CUST0074,2024-06-13 21:34:00,7,48.27,337.89,Home & Kitchen,United Kingdom
INV000369,CUST0122,2024-06-14 17:48:00,2,95.82,191.64,Clothing,United Kingdom
INV002291,CUST0059,2024-06-15 00:14:00,1,38.6,38.6,Electronics,Germany
INV001333,CUST0004,2024-06-15 08:22:00,2,84.8,169.6,Clothing,United Kingdom
INV002269,CUST0056,2024-06-16 04:06:00,12,249.45,2993.4,Clothing,Spain
INV001911,CUST0084,2024-06-16 09:35:00,1,40.81,40.81,Beauty,France
INV000844,CUST0179,2024-06-16 13:02:00,8,104.83,838.64,Clothing,United Kingdom
INV001559,CUST0055,2024-06-16 14:02:00,1,98.42,98.42,Electronics,Germany
INV000762,CUST0231,2024-06-16 18:20:00,6,183.75,1102.5,Clothing,United Kingdom
INV002560,CUST0009,2024-06-17 08:46:00,2,73.43,146.86,Beauty,France
INV000300,CUST0112,2024-06-17 19:51:00,1,33.4,33.4,Electronics,United Kingdom
INV001686,CUST0013,2024-06-18 02:36:00,5,34.01,170.05,Clothing,United Kingdom
